athleteId,fullName,slug,weight,displayHeight,height,age,dateOfBirth,citizenship,positionAbbreviation,teamId,appearances_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,teamName,teamPrimaryColor,teamSecondaryColor,teamLogo,shot_accuracy,conversion_rate,on_target_conversion_rate,save_percentage,discipline_score,goals_pct_pos,assists_pct_pos,shot_accuracy_pct_pos,fouls_suff_pct_pos,fouls_comm_pct_pos,conversion_pct_pos,on_target_conv_pct_pos,goals_pct_global,assists_pct_global,shot_accuracy_pct_global,fouls_suff_pct_global,fouls_comm_pct_global,goals_conc_pct_pos,save_pct_pos,saves_pct_pos,yellow_cards_pct_pos,red_cards_pct_pos,offsides_pct_pos,chances_created
353155,Jili Buyabu,jili-buyabu,0.0,"6' 0""",72.0,22.0,2003-08-09T07:00Z,England,D,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
353195,Kadan Young,kadan-young,148.0,"5' 9""",69.0,19.0,2006-01-19T08:00Z,England,F,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
354729,Sydie Peck,sydie-peck,141.0,"5' 8""",68.0,21.0,2004-09-13T07:00Z,England,M,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
354737,Jayden Danns,jayden-danns,148.0,"6' 0""",72.0,19.0,2006-01-16T08:00Z,England,F,364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,78.2258064516129,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
355149,Callum Bates,callum-bates,172.0,"5' 11""",71.0,20.0,2005-09-28T07:00Z,England,M,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
355359,Jay Robinson,jay-robinson,141.0,"5' 9""",69.0,18.0,2007-03-15T07:00Z,England,F,376,4,3,1,0,0,0,0,0,1,1,0,0,0,2,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1.0,0.0,0.0,,0,18.817204301075268,23.387096774193548,98.65771812080537,25.268817204301076,32.526881720430104,11.073825503355705,7.037037037037037,29.934640522875817,30.065359477124183,97.88053949903662,30.84967320261438,39.869281045751634,75.0,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,3
355915,Tom Edozie,tom-edozie,150.0,"5' 10""",70.0,19.0,2006-05-18T07:00Z,England,F,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
356000,Dean Huijsen,dean-huijsen,192.0,"6' 5""",77.0,20.0,2005-04-14T07:00Z,Spain,D,349,32,31,10,10,0,0,3,6,3,18,3,0,30,31,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0.16666666666666666,0.16666666666666666,1.0,,10,96.06741573033707,94.00749063670412,31.93717277486911,66.29213483146067,92.88389513108615,85.6020942408377,94.03973509933775,83.20261437908498,85.88235294117646,22.736030828516377,60.0,88.56209150326796,28.838951310861432,,96.25468164794007,1.3108614232209703,54.49438202247191,6.741573033707866,15
356044,Ayden Heaven,ayden-heaven,170.0,"6' 2""",74.0,19.0,2006-09-22T07:00Z,England,D,360,4,3,4,1,0,0,0,0,0,2,0,0,2,1,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.0,0.0,,,1,35.0187265917603,33.89513108614232,10.732984293193718,46.254681647940075,34.08239700374532,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,44.31372549019608,39.869281045751634,76.96629213483146,,36.70411985018727,60.48689138576779,54.49438202247191,78.08988764044943,1
356069,Daniel Adu-Adjei,daniel-adu-adjei,150.0,"5' 10""",70.0,20.0,2005-06-21T07:00Z,England,F,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
356074,Martin Sherif,martin-sherif,157.0,"6' 0""",72.0,19.0,2006-06-10T07:00Z,Netherlands,F,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
356075,Trey Nyoni,trey-nyoni,163.0,"5' 11""",71.0,18.0,2007-06-30T07:00Z,England,M,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
356080,Andrés García,andres-garcia,170.0,"6' 1""",73.0,22.0,2003-02-07T08:00Z,Spain,D,362,7,1,0,0,0,0,0,0,0,1,0,0,0,5,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0.0,0.0,,,0,35.0187265917603,33.89513108614232,10.732984293193718,13.48314606741573,26.96629213483146,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,14.117647058823529,32.745098039215684,66.85393258426967,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,3
356208,Romain Esse,romain-esse,148.0,"5' 9""",69.0,20.0,2005-05-13T07:00Z,England,M,384,7,2,3,0,0,0,1,0,1,1,1,0,0,3,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1.0,1.0,1.0,,0,60.652173913043484,57.826086956521735,97.98850574712644,33.47826086956522,28.913043478260867,100.0,98.70967741935483,66.60130718954248,67.3202614379085,97.88053949903662,40.849673202614376,36.60130718954248,70.0,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,3
356379,Lucas Bergvall,lucas-bergvall,161.0,"6' 2""",74.0,19.0,2006-02-02T08:00Z,Sweden,M,367,27,19,17,3,0,0,1,1,2,11,0,0,8,22,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.18181818181818182,0.0,0.0,,3,26.304347826086953,57.826086956521735,23.850574712643677,62.39130434782608,63.69565217391304,18.67816091954023,14.838709677419354,29.934640522875817,67.3202614379085,24.759152215799617,72.35294117647058,73.26797385620914,43.47826086956522,,81.73913043478261,43.04347826086956,54.56521739130435,54.56521739130435,11
356640,Michael Kayode,michael-kayode,161.0,"5' 10""",70.0,21.0,2004-07-10T07:00Z,Italy,D,337,12,8,3,2,0,0,1,0,0,2,0,0,0,5,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0.0,0.0,,,2,35.0187265917603,76.02996254681648,10.732984293193718,42.13483146067416,51.12359550561798,29.05759162303665,,29.934640522875817,67.3202614379085,7.321772639691715,40.849673202614376,52.09150326797386,66.85393258426967,,14.981273408239701,46.254681647940075,54.49438202247191,78.08988764044943,8
356940,Harry Amass,harry-amass,157.0,"5' 11""",71.0,18.0,2007-03-16T07:00Z,England,D,360,5,2,4,0,0,0,0,0,0,3,0,0,1,8,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.0,0.0,,,0,35.0187265917603,33.89513108614232,10.732984293193718,46.254681647940075,30.711610486891384,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,44.31372549019608,36.60130718954248,61.79775280898877,,32.20973782771536,84.45692883895131,54.49438202247191,78.08988764044943,1
356953,Louie Marsh,louie-marsh,141.0,"5' 9""",69.0,21.0,2004-07-02T07:00Z,England,F,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
357153,Callan Mckenna,callan-mckenna,168.0,"6' 2""",74.0,18.0,2006-12-22T08:00Z,Scotland,G,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
357337,Jahmai Simpson-Pusey,jahmai-simpson-pusey,172.0,"6' 2""",74.0,20.0,2005-11-04T08:00Z,England,D,382,2,0,1,1,0,0,0,0,0,0,0,0,1,2,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,1,35.0187265917603,33.89513108614232,,29.775280898876407,12.734082397003746,,,29.934640522875817,30.065359477124183,,30.84967320261438,15.42483660130719,73.78277153558052,,32.20973782771536,60.48689138576779,54.49438202247191,78.08988764044943,0
357338,Zach Marsh,zach-marsh,130.0,"5' 9""",69.0,20.0,2005-10-06T07:00Z,England,F,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
357683,Brajan Gruda,brajan-gruda,152.0,"5' 10""",70.0,21.0,2004-05-31T07:00Z,Germany,F,331,21,7,12,0,0,0,4,0,4,11,1,0,0,15,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.36363636363636365,0.09090909090909091,0.25,,0,43.81720430107527,82.52688172043011,45.63758389261745,52.1505376344086,42.204301075268816,43.95973154362416,32.22222222222222,66.60130718954248,90.45751633986929,64.73988439306359,64.31372549019608,49.411764705882355,52.68817204301075,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,23
358084,Caleb Kporha,caleb-kporha,148.0,"5' 7""",67.0,19.0,2006-07-15T07:00Z,England,D,384,2,0,0,0,0,0,0,0,0,0,0,0,0,1,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,76.96629213483146,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
358178,Jayce Fitzgerald,jayce-fitzgerald,152.0,"5' 10""",70.0,18.0,2007-05-09T07:00Z,England,M,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
358245,Sean Neave,sean-neave,0.0,"6' 0""",72.0,18.0,2007-05-27T07:00Z,England,F,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
358407,Mark O’Mahony,mark-o’mahony,0.0,,0.0,20.0,2005-01-14T08:00Z,Republic of Ireland,F,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
358587,Max Kinsey-Wellings,max-kinsey-wellings,168.0,"6' 0""",72.0,20.0,2005-02-02T08:00Z,England,D,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
361355,Claudio Echeverri,claudio-echeverri,137.0,"5' 7""",67.0,20.0,2006-01-02T08:00Z,Argentina,M,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
361429,Luis Guilherme,luis-guilherme,161.0,"5' 10""",70.0,20.0,2006-02-09T08:00Z,Brazil,F,371,12,0,4,0,0,0,0,0,1,4,0,0,0,5,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.25,0.0,0.0,,0,18.817204301075268,23.387096774193548,22.14765100671141,34.40860215053764,11.827956989247312,11.073825503355705,7.037037037037037,29.934640522875817,30.065359477124183,37.47591522157997,44.31372549019608,15.42483660130719,65.59139784946237,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,3
361434,Vitor Reis,vitor-reis,148.0,"6' 1""",73.0,20.0,2006-01-12T08:00Z,Brazil,D,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
362203,Kim Ji-Soo,kim-ji-soo,183.0,"6' 4""",76.0,21.0,2004-12-24T08:00Z,South Korea,D,337,3,1,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,26.96629213483146,,,29.934640522875817,30.065359477124183,,14.117647058823529,32.745098039215684,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
362211,Abdukodir Khusanov,abdukodir-khusanov,183.0,"6' 1""",73.0,21.0,2004-02-29T08:00Z,Uzbekistan,D,382,6,3,3,1,0,1,0,0,1,2,0,0,4,5,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0.5,0.0,0.0,,1,35.0187265917603,33.89513108614232,87.43455497382199,42.13483146067416,34.08239700374532,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,88.82466281310212,40.849673202614376,39.869281045751634,66.85393258426967,,46.62921348314607,60.48689138576779,54.49438202247191,78.08988764044943,2
362266,Benjamin Fredrick,benjamin-fredrick,0.0,"6' 2""",74.0,20.0,2005-05-28T07:00Z,Nigeria,D,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
363038,Marc Guiu,marc-guiu,181.0,"6' 2""",74.0,19.0,2006-01-04T08:00Z,Spain,F,363,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,75.0,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,1
363218,Aaron Anselmino,aaron-anselmino,183.0,"6' 1""",73.0,20.0,2005-04-29T07:00Z,Argentina,D,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
364764,Mathis Amougou,mathis-amougou,141.0,"5' 10""",70.0,20.0,2006-01-18T08:00Z,France,M,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
365332,Mikey Moore,mikey-moore,163.0,"5' 11""",71.0,18.0,2007-08-11T07:00Z,England,F,367,10,3,7,0,0,0,1,0,0,3,0,0,0,5,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.0,0.0,,,0,18.817204301075268,54.56989247311827,5.033557046979865,41.66666666666667,32.526881720430104,11.073825503355705,,29.934640522875817,67.3202614379085,7.321772639691715,53.59477124183007,39.869281045751634,65.59139784946237,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,3
365340,Jacob Wright,jacob-wright,141.0,"5' 10""",70.0,20.0,2005-09-21T07:00Z,England,M,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
365355,Franco Umeh-Chibueze,franco-umeh-chibueze,161.0,"6' 1""",73.0,21.0,2005-01-26T08:00Z,,F,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
365367,Kosta Nedeljkovic,kosta-nedeljkovic,159.0,"6' 0""",72.0,20.0,2005-12-16T08:00Z,Serbia,D,362,5,0,1,0,0,0,0,0,0,0,0,0,0,4,Aston Villa,#660e36,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,,,,,0,35.0187265917603,33.89513108614232,,29.775280898876407,12.734082397003746,,,29.934640522875817,30.065359477124183,,30.84967320261438,15.42483660130719,69.47565543071161,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
365718,Joachim Sanda,joachim-sanda,168.0,"6' 1""",73.0,19.0,2006-11-29T08:00Z,France,D,376,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,76.96629213483146,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
365953,Samuel Amissah,samuel-amissah,161.0,"6' 0""",72.0,18.0,2007-03-07T08:00Z,England,D,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fulham,#ffffff,#d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
366004,Gustavo Nunes,gustavo-nunes,150.0,"5' 8""",68.0,20.0,2005-11-20T08:00Z,Brazil,F,337,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,75.0,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
